"","TREATMENT","M_SNC_MST_RCNT_ACT_OPN","TOT_HI_CRDT_CRDT_LMT","RATIO_BAL_TO_HI_CRDT","AGRGT_BAL_ALL_XCLD_MRTG","N_OF_SATISFY_FNC_REV_ACTS","AVG_BAL_ALL_FNC_REV_ACTS","N_BANK_INSTLACTS","M_SNCOLDST_BNKINSTL_ACTOPN","N_FNC_INSTLACTS","N_SATISFY_INSTL_ACTS","M_SNC_MSTREC_INSTL_TRD_OPN","TOT_INSTL_HI_CRDT_CRDT_LMT","M_SNC_OLDST_MRTG_ACT_OPN","M_SNC_MSTRCNT_MRTG_ACT_UPD","M_SNC_MST_RCNT_MRTG_DEAL","N30D_ORWRS_RTNG_MRTG_ACTS","N_OF_MRTG_ACTS_DLINQ_24M","N_SATISFY_PRSNL_FNC_ACTS","RATIO_PRSNL_FNC_BAL2HICRDT","TOT_OTHRFIN_HICRDT_CRDTLMT","N_SATISFY_OIL_NATIONL_ACTS","M_SNCOLDST_OIL_NTN_TRD_OPN","N_BC_ACTS_OPN_IN_12M","N_BC_ACTS_OPN_IN_24M","AVG_BAL_ALL_PRM_BC_ACTS","N_RETAIL_ACTS_OPN_IN_24M","M_SNC_OLDST_RETAIL_ACT_OPN","RATIO_RETAIL_BAL2HI_CRDT","TOT_BAL_ALL_DPT_STORE_ACTS","N_30D_RATINGS","N_120D_RATINGS","N_30D_AND_60D_RATINGS","N_ACTS_WITH_MXD_3_IN_24M","N_ACTS_WITH_MXD_4_IN_24M","PRCNT_OF_ACTS_NEVER_DLQNT","N_ACTS_90D_PLS_LTE_IN_6M","TOT_NOW_LTE","N_DEROG_PUB_RECS","N_INQUIRIES","N_FNC_ACTS_VRFY_IN_12M","N_OPEN_REV_ACTS","N_FNC_ACTS_OPN_IN_12M","HI_RETAIL_CRDT_LMT","N_PUB_REC_ACT_LINE_DEROGS","M_SNC_MST_RCNT_60_DAY_RTNG","N_DISPUTED_ACTS","AUTO_HI_CRDT_2_ACTUAL","MRTG_1_MONTHLY_PAYMENT","MRTG_2_CURRENT_BAL","PREM_BANKCARD_CRED_LMT","STUDENT_HI_CRED_RANGE","AUTO_2_OPEN_DATE_YRS","MAX_MRTG_CLOSE_DATE","UPSCALE_OPEN_DATE_YRS","STUDENT_OPEN_DATE_YRS","FNC_CARD_OPEN_DATE_YRS","AGE","D_DEPTCARD","D_REGION_A","D_REGION_B","D_REGION_C","D_NA_M_SNC_MST_RCNT_ACT_OPN","D_NA_AVG_BAL_ALL_FNC_REV_ACTS","D_NA_M_SNCOLDST_BNKINSTL_ACTOPN","D_NA_M_SNC_OLDST_MRTG_ACT_OPN","D_NA_M_SNC_MST_RCNT_MRTG_DEAL","D_NA_RATIO_PRSNL_FNC_BAL2HICRDT","PURCHASE","UNIQUE_ID"
"28154",0,11,226807,47.3,180497,0,82947,7,65,9,3,11,141840,27,0.664687749743121,0,0,0,0,41.2,84327,0,186.509424603175,0,2,2494.41434114311,3,59,0,0,35,1,52,4,2,36.8,2,2855,1,12,7,5,0,1500,7,0,0,6287,0,82446,0,9,3.45570027696684,3.16229464726075,7.48136906265982,0.915068493150685,2.29041095890411,37,1,0,0,0,0,0,0,0,0,0,0,49
"1965",1,27,344287,5.5,208516,1,1767.19720263553,2,61,2,0,30,0,248,0.664687749743121,25.8628775834658,0,0,1,51.7304117647059,0,0,186.509424603175,0,0,742,0,462,0,0,4,0,4,0,0,85.7,1,0,0,0,0,17,0,500,1,4,0,0,1155,0,15700,0,2.33854038383041,2.45662100456621,5.62739726027397,2.47417142158413,1.28373307817375,43,1,1,0,0,0,1,0,0,1,1,0,50
"10783",1,4,355229,84.1,118200,5,2804,0,99.7895825049702,7,4,4,34529,126,0,25.8628775834658,0,0,2,92.8,38938,0,186.509424603175,0,0,10806,0,331,42.3,2240,0,0,0,0,0,100,0,0,0,3,8,19,2,3300,0,21.1226750686045,0,8259,777,0,25000,0,1.12328767123288,7.7041095890411,7.48136906265982,2.47417142158413,0.36986301369863,36,1,1,0,0,0,0,1,0,1,0,0,51
"54848",1,7,115600,80.1,7693,2,381,4,118,4,1,7,7700,69,0,25.8628775834658,0,0,0,51.7304117647059,9600,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,3,2,1,0,0,21.1226750686045,0,8000,739,0,0,0,3.96164383561644,3.79452054794521,7.48136906265982,2.47417142158413,1.28373307817375,52,0,0,1,0,0,0,0,0,1,1,0,52
"87974",0,25,172000,2,884,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,25,0,25.8628775834658,0,0,0,51.7304117647059,127000,0,186.509424603175,0,0,0,0,40,11.4912303766143,0,1,0,1,0,0,87.5,0,0,0,0,1,5,0,0,0,21.1226750686045,0,0,1435,0,23000,0,2.33854038383041,1.95342465753425,7.48136906265982,2.47417142158413,1.28373307817375,51,0,1,0,0,0,1,1,0,1,1,0,53
"35895",0,10,6200,3.1,192,0,1767.19720263553,1,115,0,0,115,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,1,3,2494.41434114311,0,188,11.4912303766143,0,0,0,0,0,0,100,0,0,0,3,0,4,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,61,0,1,0,0,0,1,0,1,1,1,0,54
"54595",1,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,21,0,0,0,0,0,20,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,47,0,0,0,0,1,1,1,1,1,1,0,55
"99423",0,6,88912,4.2,41577,1,1665,4,120,3,1,9,40412,418,0.664687749743121,25.8628775834658,0,0,1,30.3,0,0,186.509424603175,0,1,39,0,30,0,0,0,0,0,0,0,95.2,0,0,0,0,1,8,1,900,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,66,0,0,0,1,0,0,0,0,1,0,1,56
"68563",1,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,43,0,1,0,0,1,1,1,1,1,1,0,57
"80902",1,3,127900,63.9,43357,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,179,1,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,1,1,5906,1,25,0,0,0,0,0,0,0,100,0,0,0,0,0,5,0,1500,0,21.1226750686045,0,0,0,39957,11500,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,42,1,0,0,0,0,1,1,0,1,1,0,58
"44300",0,5,112911,6.8,7639,0,1767.19720263553,0,99.7895825049702,3,0,43,0,167,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,1,2,2,0,493,0,0,2,0,2,0,0,94.9,0,0,0,5,0,14,1,500,0,21.1226750686045,0,0,1418,0,10000,0,2.33854038383041,-0.123287671232877,4.54246575342466,2.47417142158413,1.28373307817375,72,1,0,1,0,0,1,1,0,1,1,1,59
"8292",1,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,78,0,0,1,0,1,1,1,1,1,1,0,60
"26619",1,5,241900,15.6,135549,2,0,2,105,1,0,74,0,119,0.664687749743121,25.8628775834658,0,0,1,51.7304117647059,15000,0,186.509424603175,1,2,3330,0,298,0,0,0,0,0,0,0,96.8,1,0,0,2,1,16,0,1500,1,2,0,0,682,0,23000,0,2.33854038383041,3.95342465753425,7.48136906265982,2.47417142158413,1.28373307817375,63,1,0,1,0,0,0,0,0,1,1,0,61
"82314",0,22,11869,29.8,3532,1,0,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,1,0,0,0,186.509424603175,0,0,0,0,103,11.4912303766143,0,0,0,0,0,0,100,0,0,0,1,1,5,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,1.87123287671233,2.47417142158413,1.28373307817375,58,0,1,0,0,0,0,1,1,1,0,0,62
"33348",0,13,92742,13.8,12807,0,1767.19720263553,0,99.7895825049702,0,2,98,15374,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,1,1060,0,51,0,0,2,0,2,0,0,93.7,0,0,0,3,0,8,0,10000,0,21.1226750686045,0,0,723,0,10800,5,2.33854038383041,3.16229464726075,4.29041095890411,8.16712328767123,1.28373307817375,45,1,0,1,0,0,1,1,1,1,1,0,63
"31832",0,65,6600,16.8,1108,0,1767.19720263553,1,110,0,0,110,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,147,19.4,97,29,0,37,3,0,38.5,0,0,0,1,0,8,0,500,0,18,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,37,1,0,0,1,0,1,0,1,1,1,0,64
"31518",0,34,233025,11.4,5593,2,2797,0,99.7895825049702,0,0,197,0,128,0,25.8628775834658,0,0,0,51.7304117647059,15000,0,186.509424603175,0,0,0,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,2,3,0,0,0,21.1226750686045,0,0,1528,0,34000,0,2.33854038383041,0.786301369863014,7.48136906265982,2.47417142158413,1.28373307817375,41,0,0,0,0,0,0,1,0,1,1,0,65
"58417",1,13,3300,92.3,3047,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,1,2494.41434114311,0,164.238899803536,11.4912303766143,0,2,0,2,0,0,33.3,0,0,0,0,0,2,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,69,0,0,1,0,0,1,1,1,1,1,0,66
"41657",0,1,170272,88.4,59572,1,5445,1,18,10,4,1,61422,155,1,3,6,1,4,92.4,102850,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,26,0,33,1,2,45.5,0,146,0,44,6,2,5,0,3,2,0,17213,774,0,0,0,0.372602739726027,3.53812411108616,7.48136906265982,2.47417142158413,0.0383561643835616,59,0,1,0,0,0,0,0,0,0,0,1,67
"11664",1,14,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,11,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,42,0,0,1,0,0,1,1,1,1,1,0,68
"44846",0,3,212422,54.2,38358,2,2798,0,99.7895825049702,6,2,14,36788,94,1,11,32,10,3,33.2,36788,0,186.509424603175,0,0,10313,2,140,0,0,44,0,54,1,0,74.1,0,0,0,3,5,8,1,1000,0,15,0,0,1151,0,0,0,2.33854038383041,0.0383561643835616,7.48136906265982,2.47417142158413,1.28373307817375,56,1,0,0,0,0,0,1,0,0,0,1,69
"26562",0,8,247365,90.7,13031,0,1767.19720263553,6,212,3,1,10,11186,102,1,1,15,9,1,51.7304117647059,0,1,41,0,1,2494.41434114311,0,230,0,0,16,7,22,0,0,50,8,3737,0,28,2,5,2,500,9,0,0,0,341,148240,0,0,2.33854038383041,0.372602739726027,7.48136906265982,2.47417142158413,1.28373307817375,83,1,0,0,1,0,1,0,0,0,1,0,70
"89488",0,10,0,36.0950602704023,0,0,1767.19720263553,5,88,0,0,10,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,36,0,0,0,28.6,0,0,0,4,0,0,0,0,10,8,1,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,99,0,0,0,1,0,1,0,1,1,1,0,71
"1977",1,25,27711,100,27711,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,1,10,2,0,0,0,1,27519,0,2,0,0,0,0,2,5,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,39,0,1,0,0,0,1,1,1,1,1,0,72
"21715",1,2,4346,7.8,338,0,1767.19720263553,0,99.7895825049702,1,0,126,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,2,2494.41434114311,1,2,0,0,1,0,1,0,0,75,0,0,0,6,0,3,0,2000,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,-0.465521371360132,2.47417142158413,1.28373307817375,34,1,0,0,0,0,1,1,1,1,1,0,73
"45613",1,17,209157,33.2,19656,0,1767.19720263553,6,122,0,2,17,32857,193,0,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2,0,218,0,0,0,0,0,0,0,100,0,0,0,0,0,9,0,2500,0,21.1226750686045,0,0,1074,0,14000,0,2.33854038383041,3.78904109589041,7.48136906265982,2.47417142158413,1.28373307817375,68,1,0,0,1,0,1,0,0,1,1,1,74
"36198",1,20,57448,49.8,6121,0,1767.19720263553,3,132,6,2,20,11299,114,0,9,4,4,0,51.7304117647059,11299,0,186.509424603175,0,0,2494.41434114311,0,97,0,0,4,0,4,0,0,70.6,2,0,0,6,2,1,0,1000,4,2,0,0,197,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,65,0,1,0,0,0,1,0,0,0,1,0,75
"83369",1,5,46217,45,20788,1,1767.19720263553,2,67,2,2,5,22717,171,0.664687749743121,25.8628775834658,0,0,2,88.9,15518,0,186.509424603175,0,0,0,0,123,0,0,0,0,0,0,0,100,0,0,0,1,2,6,2,500,0,21.1226750686045,0,15518,567,0,23000,0,0.53972602739726,6.95296803652968,10.2904109589041,2.47417142158413,0.457534246575342,28,1,0,0,1,0,1,0,0,1,0,0,76
"86804",1,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,1,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,72,0,1,0,0,1,1,1,1,1,1,0,77
"70992",0,133,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,45,0,1,0,0,0,1,1,1,1,1,0,78
"33099",1,9,138554,24.6,12490,0,1767.19720263553,2,93,1,1,40,15169,134,0,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,1,1,2276,0,286,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,6,0,0,0,21.1226750686045,0,0,725,0,11300,0,2.33854038383041,2.20547945205479,7.48136906265982,2.47417142158413,1.28373307817375,100,0,0,0,1,0,1,0,0,1,1,0,79
"78742",0,8,10442,77.8,8121,0,1767.19720263553,1,156,10,1,8,9042,138.96011816839,0.664687749743121,25.8628775834658,0,0,1,89.8,0,0,186.509424603175,1,1,2494.41434114311,0,148,0,0,0,0,0,0,0,72.2,1,0,0,20,1,1,1,1400,4,3,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,0.701369863013699,38,1,0,1,0,0,1,0,1,1,0,0,80
"99366",1,25,74693,5.5,18667,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,17580,0,132,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,21.1226750686045,1,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,79,0,0,0,1,0,1,1,1,1,1,1,81
"76826",1,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,58,0,1,0,0,1,1,1,1,1,1,0,82
"8212",0,1,223292,33,66,0,1767.19720263553,0,99.7895825049702,2,0,82,0,82,1,1,53,20,0,51.7304117647059,223092,0,186.509424603175,1,1,2494.41434114311,0,286,11.4912303766143,0,15,21,25,0,0,33.3,0,1542,0,6,1,1,0,0,2,8,0,0,1571,0,0,0,2.33854038383041,2.86963096040123,7.48136906265982,2.47417142158413,1.28373307817375,83,0,0,1,0,0,1,1,0,0,1,0,83
"60218",0,4,4075,91.6,3734,0,1767.19720263553,0,99.7895825049702,1,1,54,3775,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,1,1,2494.41434114311,0,58,11.4912303766143,0,2,16,9,0,0,14.3,0,0,0,7,0,2,0,0,6,6,0,0,0,0,0,4,2.33854038383041,3.16229464726075,7.48136906265982,4.58082191780822,1.28373307817375,48,0,0,0,1,0,1,1,1,1,1,0,84
"54254",0,1,89929,4.4,3936,0,1767.19720263553,1,56,0,0,56,0,56,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,2,151,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,92.3,0,0,0,0,0,8,0,0,0,21.1226750686045,0,0,1200,0,25000,0,2.33854038383041,4.62739726027397,-0.542465753424658,2.47417142158413,1.28373307817375,69,1,0,1,0,0,1,0,0,1,1,0,85
"13488",1,8,325042,3.8,6187,7,146,0,99.7895825049702,4,1,57,28842,97,0,25.8628775834658,0,0,3,5.3,3500,0,186.509424603175,0,2,362,0,104,1.4,31,0,0,0,0,0,100,0,0,0,2,6,27,1,1200,0,21.1226750686045,0,0,1179,0,12500,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,48,1,0,0,1,0,0,1,0,1,0,0,86
"99726",1,7,22600,0,0,1,0,0,99.7895825049702,1,0,58,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,1,51.7304117647059,0,0,186.509424603175,0,0,0,0,31,0,0,0,0,0,0,0,100,0,0,0,1,1,3,1,4200,0,21.1226750686045,1,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,41,0,1,0,0,0,0,1,1,1,1,1,87
"62074",0,62,0,36.0950602704023,0,0,1767.19720263553,1,142,0,0,142,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,31,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,0.0383561643835616,79,0,0,1,0,0,1,0,1,1,1,0,88
"55371",1,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,1,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,54,0,0,0,0,1,1,1,1,1,1,0,89
"95049",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,1,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,63,0,0,0,0,1,1,1,1,1,1,1,90
"88685",1,223,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,223,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,62,0,1,0,0,0,1,1,1,1,1,0,91
"57744",0,70,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,40,0,1,0,0,0,1,1,1,1,1,0,92
"71599",0,22,0,36.0950602704023,0,0,1767.19720263553,1,94,0,0,94,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,1,2494.41434114311,0,164.238899803536,11.4912303766143,0,2,30,3,0,0,0,0,0,0,1,0,0,0,0,1,11,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,74,0,0,1,0,0,1,0,1,1,1,0,93
"94161",0,9,51189,74.1,37947,0,1767.19720263553,1,123,8,1,9,30494,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,30494,0,186.509424603175,0,0,2494.41434114311,0,73,24.1,1854,5,0,5,0,0,86.4,0,0,0,7,1,8,1,4000,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,78,0,0,0,0,0,1,0,1,1,1,1,94
"85643",1,13,93600,21.4,8199,0,1767.19720263553,1,137,0,0,137,0,125,0,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,1,2733,0,151,0,0,0,0,0,0,0,100,0,0,0,0,0,6,0,600,0,21.1226750686045,0,0,583,0,12100,0,2.33854038383041,4.45753424657534,7.48136906265982,2.47417142158413,1.28373307817375,24,1,0,1,0,0,1,0,0,1,1,0,95
"36190",1,7,107369,72.9,85708,0,1767.19720263553,1,33,1,2,7,68169,175,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,43625,0,186.509424603175,0,1,8442,2,172,0,0,1,2,2,0,0,91.7,0,0,0,1,1,13,1,1500,1,70,0,0,314,0,12000,0,2.33854038383041,4.53972602739726,7.48136906265982,2.47417142158413,1.28373307817375,29,1,1,0,0,0,1,0,0,1,1,0,96
"98126",0,21,10000,0,0,0,1767.19720263553,0,99.7895825049702,2,0,81,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,1,2494.41434114311,0,55,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,3,0,0,0,21.1226750686045,0,0,65,0,0,0,2.33854038383041,7.7041095890411,7.48136906265982,2.47417142158413,1.28373307817375,51,0,1,0,0,0,1,1,1,1,1,1,97
"46631",1,17,11500,10.7,1233,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,1233,1,17,0,0,0,0,0,0,0,100,0,0,0,0,0,3,0,1500,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,59,0,0,1,0,0,1,1,1,1,1,1,98
"40912",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,1,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,41,0,0,1,0,1,1,1,1,1,1,1,99
"60109",1,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,16,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,60,0,0,0,0,1,1,1,1,1,1,0,100
"607",1,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,49,0,0,0,1,1,1,1,1,1,1,0,101
"23879",1,23,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,1,0,129,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,50,0,0,0,7,0,0,0,0,5,16,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,70,0,0,1,0,0,1,1,1,1,1,0,102
